Cancer id,Cancer label,Population id,Country label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total
12,Melanoma of skin,800,Uganda,0,0,2000,1.776553728,0.4568281119,0.1826727167,7
12,Melanoma of skin,800,Uganda,0,0,2001,2.425586529,0.5619138536,0.3767354048,9
12,Melanoma of skin,800,Uganda,0,0,2002,0.9781730926,0.2986172825,0.1026162107,5
12,Melanoma of skin,800,Uganda,0,0,2003,1.244663858,0.345581311,0.1406133841,6
12,Melanoma of skin,800,Uganda,0,0,2004,2.423801616,0.666436746,0.3357813179,12
12,Melanoma of skin,800,Uganda,0,0,2005,1.832739051,0.5889517996,0.2167458292,11
12,Melanoma of skin,800,Uganda,0,0,2006,0.8588927383,0.2580460034,0.1673299075,5
12,Melanoma of skin,800,Uganda,0,0,2007,1.895907108,0.4973904411,0.2822833886,10
12,Melanoma of skin,800,Uganda,0,0,2008,1.45198077,0.3834311722,0.1975197218,8
12,Melanoma of skin,800,Uganda,0,0,2009,2.15870873,0.5541245801,0.2928962623,12
12,Melanoma of skin,800,Uganda,0,0,2010,2.100268404,0.5337881208,0.2360387509,12
12,Melanoma of skin,800,Uganda,0,0,2011,0.7786657539,0.257056633,0.04768209712,6
12,Melanoma of skin,800,Uganda,0,0,2012,1.103095248,0.2887997277,0.1221229108,7
12,Melanoma of skin,800,Uganda,0,0,2013,1.161413361,0.2780657745,0.1295516178,7
12,Melanoma of skin,800,Uganda,0,0,2014,0.8454343801,0.2676870387,0.06357759748,7
12,Melanoma of skin,800,Uganda,0,0,2015,0.6318435092,0.2598978379,0.0249927811,7
12,Melanoma of skin,800,Uganda,0,0,2016,1.094287479,0.396861332,0.1123274037,11
12,Melanoma of skin,800,Uganda,0,0,2017,0.3522606563,0.1403442293,0.06569181604,4
