Cancer id,Cancer label,Population id,Country label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total
11,Lung,752,Sweden,2,0,2003,16.07444884,31.09688626,2.116597901,1406
11,Lung,752,Sweden,2,0,2004,17.29469412,33.47989696,2.240433115,1519
11,Lung,752,Sweden,2,0,2005,17.06199531,34.21809136,2.183010123,1558
11,Lung,752,Sweden,2,0,2006,17.55723652,35.60288425,2.27800225,1629
11,Lung,752,Sweden,2,0,2007,19.01651109,38.55028347,2.497519186,1775
11,Lung,752,Sweden,2,0,2008,18.48992082,37.9651786,2.428504695,1760
11,Lung,752,Sweden,2,0,2009,19.47146776,40.88047555,2.602026749,1910
11,Lung,752,Sweden,2,0,2010,18.9284928,40.05520227,2.528119101,1886
11,Lung,752,Sweden,2,0,2011,19.13412818,41.25990364,2.545325665,1956
11,Lung,752,Sweden,2,0,2012,18.70867629,41.23185186,2.447980872,1968
11,Lung,752,Sweden,2,0,2013,18.39797551,40.99577319,2.419607784,1972
11,Lung,752,Sweden,2,0,2014,19.82107167,44.65448515,2.689044341,2167
11,Lung,752,Sweden,2,0,2015,19.46458782,44.47085199,2.653291762,2178
11,Lung,752,Sweden,2,0,2016,19.45313889,45.78933995,2.595671738,2267
11,Lung,752,Sweden,2,0,2017,19.02716327,45.35202614,2.55604581,2272
11,Lung,752,Sweden,2,0,2018,20.11294339,49.22304816,2.678522541,2492
11,Lung,752,Sweden,2,0,2019,18.63429239,46.98846229,2.475800766,2401
11,Lung,752,Sweden,2,0,2020,17.75417911,45.43053745,2.360238713,2337
11,Lung,752,Sweden,2,0,2021,18.56243714,48.37616128,2.390135243,2503
11,Lung,752,Sweden,2,0,2022,17.41656994,46.14559463,2.257979347,2403
12,Melanoma of skin,752,Sweden,2,0,1960,2.776777109,3.679296519,0.2844575638,138
12,Melanoma of skin,752,Sweden,2,0,1961,3.092803604,3.980445927,0.2906288944,150
12,Melanoma of skin,752,Sweden,2,0,1962,2.587872255,3.272677079,0.2527613259,124
12,Melanoma of skin,752,Sweden,2,0,1963,3.28160056,4.435282277,0.3361173477,169
12,Melanoma of skin,752,Sweden,2,0,1964,3.459821692,4.507485553,0.3221605027,173
12,Melanoma of skin,752,Sweden,2,0,1965,4.212262196,5.526611149,0.4066412302,214
12,Melanoma of skin,752,Sweden,2,0,1966,4.265876272,5.400587973,0.4225549067,211
12,Melanoma of skin,752,Sweden,2,0,1967,4.087008358,5.333684171,0.3858787761,210
12,Melanoma of skin,752,Sweden,2,0,1968,4.569866769,6.210052763,0.4634212341,246
12,Melanoma of skin,752,Sweden,2,0,1969,5.465384884,7.168076096,0.5278970512,286
12,Melanoma of skin,752,Sweden,2,0,1970,5.955463432,7.723712617,0.5805018309,311
12,Melanoma of skin,752,Sweden,2,0,1971,5.014029616,7.001991376,0.5002339483,284
12,Melanoma of skin,752,Sweden,2,0,1972,5.703093091,7.686247854,0.5658559305,313
12,Melanoma of skin,752,Sweden,2,0,1973,6.014977165,8.080582507,0.5959285792,330
12,Melanoma of skin,752,Sweden,2,0,1974,6.04989527,8.391478064,0.5864565298,344
12,Melanoma of skin,752,Sweden,2,0,1975,5.524293021,7.819265212,0.5555102318,322
12,Melanoma of skin,752,Sweden,2,0,1976,6.451128846,9.043880473,0.6663065254,374
12,Melanoma of skin,752,Sweden,2,0,1977,7.70237015,10.40196115,0.7825015942,432
12,Melanoma of skin,752,Sweden,2,0,1978,8.620272747,11.61025339,0.8588841672,484
12,Melanoma of skin,752,Sweden,2,0,1979,7.989230798,11.21683798,0.8122505059,469
12,Melanoma of skin,752,Sweden,2,0,1980,8.758786976,12.18754509,0.8464197937,511
12,Melanoma of skin,752,Sweden,2,0,1981,7.265928553,10.47302862,0.7367342057,440
12,Melanoma of skin,752,Sweden,2,0,1982,8.519499649,12.16940284,0.883103577,512
12,Melanoma of skin,752,Sweden,2,0,1983,7.897476798,11.34775749,0.7873332779,478
12,Melanoma of skin,752,Sweden,2,0,1984,9.531034142,13.70233874,0.9583209805,578
12,Melanoma of skin,752,Sweden,2,0,1985,9.665956615,14.14863544,0.9743476266,598
12,Melanoma of skin,752,Sweden,2,0,1986,10.12594245,14.4188076,1.002483418,611
12,Melanoma of skin,752,Sweden,2,0,1987,9.943897816,14.74337706,1.002563984,627
12,Melanoma of skin,752,Sweden,2,0,1988,9.379646786,13.85684104,0.962218031,592
12,Melanoma of skin,752,Sweden,2,0,1989,10.54852671,15.25940879,1.054542777,656
12,Melanoma of skin,752,Sweden,2,0,1990,12.97900526,19.23437046,1.279194252,833
12,Melanoma of skin,752,Sweden,2,0,1991,10.53265137,15.7796066,1.045716047,688
12,Melanoma of skin,752,Sweden,2,0,1992,10.30698539,14.95849474,1.000312954,656
12,Melanoma of skin,752,Sweden,2,0,1993,11.10960585,16.30090888,1.117713362,719
12,Melanoma of skin,752,Sweden,2,0,1994,12.11995828,18.07684844,1.190376855,803
12,Melanoma of skin,752,Sweden,2,0,1995,11.73054689,17.42136482,1.175666801,778
12,Melanoma of skin,752,Sweden,2,0,1996,11.5990666,17.39282454,1.143810146,778
12,Melanoma of skin,752,Sweden,2,0,1997,12.45868122,19.35086128,1.270254101,866
12,Melanoma of skin,752,Sweden,2,0,1998,11.57739633,17.86826266,1.203111439,800
12,Melanoma of skin,752,Sweden,2,0,1999,11.67230938,18.05799138,1.199608604,809
12,Melanoma of skin,752,Sweden,2,0,2000,11.62014939,18.5924988,1.223789816,834
12,Melanoma of skin,752,Sweden,2,0,2001,13.09397463,21.02165698,1.334592898,945
12,Melanoma of skin,752,Sweden,2,0,2002,13.60293392,20.8333888,1.396368759,939
12,Melanoma of skin,752,Sweden,2,0,2003,13.15018651,20.74600236,1.348140459,938
12,Melanoma of skin,752,Sweden,2,0,2004,14.39701929,23.05462293,1.485106181,1046
12,Melanoma of skin,752,Sweden,2,0,2005,14.21576744,22.97312167,1.458474564,1046
12,Melanoma of skin,752,Sweden,2,0,2006,14.6000048,24.43463756,1.553865671,1118
12,Melanoma of skin,752,Sweden,2,0,2007,15.79919031,25.84497878,1.625224481,1190
12,Melanoma of skin,752,Sweden,2,0,2008,16.94662171,28.02089034,1.745922435,1299
12,Melanoma of skin,752,Sweden,2,0,2009,17.88643202,29.62229223,1.878808044,1384
12,Melanoma of skin,752,Sweden,2,0,2010,17.64371358,28.82020651,1.840572991,1357
12,Melanoma of skin,752,Sweden,2,0,2011,20.75182781,33.94027861,2.144914422,1609
12,Melanoma of skin,752,Sweden,2,0,2012,20.32838865,33.71039108,2.087656488,1609
12,Melanoma of skin,752,Sweden,2,0,2013,20.49852634,33.59491353,2.088105679,1616
12,Melanoma of skin,752,Sweden,2,0,2014,22.25536407,36.78276695,2.282974549,1785
12,Melanoma of skin,752,Sweden,2,0,2015,22.52208283,37.75326232,2.340806113,1849
12,Melanoma of skin,752,Sweden,2,0,2016,22.81000356,39.2047238,2.398369428,1941
12,Melanoma of skin,752,Sweden,2,0,2017,21.4985094,37.06809531,2.289700558,1857
12,Melanoma of skin,752,Sweden,2,0,2018,23.14207303,40.334456,2.461961175,2042
12,Melanoma of skin,752,Sweden,2,0,2019,21.90823403,39.37558772,2.323438723,2012
12,Melanoma of skin,752,Sweden,2,0,2020,22.11906511,39.54031372,2.362671574,2034
12,Melanoma of skin,752,Sweden,2,0,2021,23.21229338,41.94017977,2.502168395,2170
12,Melanoma of skin,752,Sweden,2,0,2022,24.26297344,44.66693846,2.625718112,2326
