Date,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TO3,ALLSKY_KT
1981-01-01,,,,,,323.45,
1981-01-02,,,,,,316.21,
1981-01-03,,,,,,322.97,
1981-01-04,,,,,,336.04,
1981-01-05,,,,,,322.38,
1981-01-06,,,,,,334.9,
1981-01-07,,,,,,316.61,
1981-01-08,,,,,,283.89,
1981-01-09,,,,,,317.93,
1981-01-10,,,,,,343.23,
1981-01-11,,,,,,274.4,
1981-01-12,,,,,,340.45,
1981-01-13,,,,,,335.86,
1981-01-14,,,,,,317.65,
1981-01-15,,,,,,359.86,
1981-01-16,,,,,,375.95,
1981-01-17,,,,,,357.96,
1981-01-18,,,,,,373.69,
1981-01-19,,,,,,369.29,
1981-01-20,,,,,,395.41,
1981-01-21,,,,,,321.61,
1981-01-22,,,,,,322.09,
1981-01-23,,,,,,305.96,
1981-01-24,,,,,,312.1,
1981-01-25,,,,,,363.21,
1981-01-26,,,,,,314.17,
1981-01-27,,,,,,259.75,
1981-01-28,,,,,,257.82,
1981-01-29,,,,,,269.76,
1981-01-30,,,,,,294.87,
1981-01-31,,,,,,287.4,
1981-02-01,,,,,,273.68,
1981-02-02,,,,,,269.91,
1981-02-03,,,,,,326.05,
1981-02-04,,,,,,342.47,
1981-02-05,,,,,,355.27,
1981-02-06,,,,,,299.96,
1981-02-07,,,,,,353.12,
1981-02-08,,,,,,365.14,
1981-02-09,,,,,,390.3,
1981-02-10,,,,,,440.94,
1981-02-11,,,,,,494.74,
1981-02-12,,,,,,446.98,
1981-02-13,,,,,,413.63,
1981-02-14,,,,,,445.53,
1981-02-15,,,,,,406.58,
1981-02-16,,,,,,399.69,
1981-02-17,,,,,,419.43,
1981-02-18,,,,,,404.19,
1981-02-19,,,,,,389.62,
1981-02-20,,,,,,402.76,
1981-02-21,,,,,,417.81,
1981-02-22,,,,,,376.71,
1981-02-23,,,,,,399.9,
1981-02-24,,,,,,416.12,
1981-02-25,,,,,,364.58,
1981-02-26,,,,,,335.31,
1981-02-27,,,,,,352.18,
1981-02-28,,,,,,337.94,
1981-03-01,,,,,,328.53,
1981-03-02,,,,,,352.96,
1981-03-03,,,,,,355.64,
1981-03-04,,,,,,381.95,
1981-03-05,,,,,,407.9,
1981-03-06,,,,,,414.88,
1981-03-07,,,,,,393.15,
1981-03-08,,,,,,375.01,
1981-03-09,,,,,,418.27,
1981-03-10,,,,,,436.25,
1981-03-11,,,,,,388.53,
1981-03-12,,,,,,376.07,
1981-03-13,,,,,,395.21,
1981-03-14,,,,,,425.86,
1981-03-15,,,,,,403.23,
1981-03-16,,,,,,412.65,
1981-03-17,,,,,,446.11,
1981-03-18,,,,,,459.87,
1981-03-19,,,,,,460.3,
1981-03-20,,,,,,442.77,
1981-03-21,,,,,,439.4,
1981-03-22,,,,,,424.81,
1981-03-23,,,,,,460.04,
1981-03-24,,,,,,422.04,
1981-03-25,,,,,,390.31,
1981-03-26,,,,,,385.9,
1981-03-27,,,,,,399.76,
1981-03-28,,,,,,392.49,
1981-03-29,,,,,,350.37,
1981-03-30,,,,,,368.96,
1981-03-31,,,,,,382.31,
1981-04-01,,,,,,372.89,
1981-04-02,,,,,,356.72,
1981-04-03,,,,,,398.17,
1981-04-04,,,,,,383.56,
1981-04-05,,,,,,362.99,
1981-04-06,,,,,,339.27,
1981-04-07,,,,,,331.58,
1981-04-08,,,,,,349.99,
1981-04-09,,,,,,381.57,
1981-04-10,,,,,,304.3,
1981-04-11,,,,,,312.44,
1981-04-12,,,,,,340.51,
1981-04-13,,,,,,406.63,
1981-04-14,,,,,,357.1,
1981-04-15,,,,,,399.48,
1981-04-16,,,,,,405.12,
1981-04-17,,,,,,366.49,
1981-04-18,,,,,,395.86,
1981-04-19,,,,,,388.1,
1981-04-20,,,,,,400.72,
1981-04-21,,,,,,462.6,
1981-04-22,,,,,,484.02,
1981-04-23,,,,,,473.86,
1981-04-24,,,,,,469.31,
1981-04-25,,,,,,461.0,
1981-04-26,,,,,,458.19,
1981-04-27,,,,,,450.24,
1981-04-28,,,,,,446.62,
1981-04-29,,,,,,415.58,
1981-04-30,,,,,,419.97,
1981-05-01,,,,,,431.61,
1981-05-02,,,,,,432.73,
1981-05-03,,,,,,436.96,
1981-05-04,,,,,,438.9,
1981-05-05,,,,,,412.29,
1981-05-06,,,,,,400.77,
1981-05-07,,,,,,382.09,
1981-05-08,,,,,,359.14,
1981-05-09,,,,,,359.46,
1981-05-10,,,,,,381.78,
1981-05-11,,,,,,380.01,
1981-05-12,,,,,,360.46,
1981-05-13,,,,,,338.83,
1981-05-14,,,,,,342.32,
1981-05-15,,,,,,338.4,
1981-05-16,,,,,,356.74,
1981-05-17,,,,,,359.29,
1981-05-18,,,,,,364.38,
1981-05-19,,,,,,349.02,
1981-05-20,,,,,,344.06,
1981-05-21,,,,,,345.21,
1981-05-22,,,,,,346.67,
1981-05-23,,,,,,344.72,
1981-05-24,,,,,,349.16,
1981-05-25,,,,,,358.12,
1981-05-26,,,,,,366.6,
1981-05-27,,,,,,364.51,
1981-05-28,,,,,,368.14,
1981-05-29,,,,,,371.73,
1981-05-30,,,,,,371.4,
1981-05-31,,,,,,350.33,
1981-06-01,,,,,,341.25,
1981-06-02,,,,,,349.5,
1981-06-03,,,,,,336.4,
1981-06-04,,,,,,337.23,
1981-06-05,,,,,,352.18,
1981-06-06,,,,,,360.85,
1981-06-07,,,,,,363.57,
1981-06-08,,,,,,363.57,
1981-06-09,,,,,,367.26,
1981-06-10,,,,,,378.75,
1981-06-11,,,,,,393.66,
1981-06-12,,,,,,387.6,
1981-06-13,,,,,,375.46,
1981-06-14,,,,,,349.52,
1981-06-15,,,,,,359.91,
1981-06-16,,,,,,364.62,
1981-06-17,,,,,,371.15,
1981-06-18,,,,,,382.14,
1981-06-19,,,,,,391.27,
1981-06-20,,,,,,375.54,
1981-06-21,,,,,,376.01,
1981-06-22,,,,,,347.29,
1981-06-23,,,,,,339.82,
1981-06-24,,,,,,310.76,
1981-06-25,,,,,,302.41,
1981-06-26,,,,,,292.99,
1981-06-27,,,,,,317.76,
1981-06-28,,,,,,339.19,
1981-06-29,,,,,,336.89,
1981-06-30,,,,,,333.06,
1981-07-01,,,,,,336.46,
1981-07-02,,,,,,340.59,
1981-07-03,,,,,,329.02,
1981-07-04,,,,,,326.98,
1981-07-05,,,,,,335.77,
1981-07-06,,,,,,320.31,
1981-07-07,,,,,,325.62,
1981-07-08,,,,,,313.27,
1981-07-09,,,,,,313.22,
1981-07-10,,,,,,314.85,
1981-07-11,,,,,,312.6,
1981-07-12,,,,,,319.5,
1981-07-13,,,,,,338.33,
1981-07-14,,,,,,344.05,
1981-07-15,,,,,,344.48,
1981-07-16,,,,,,342.29,
1981-07-17,,,,,,344.97,
1981-07-18,,,,,,350.07,
1981-07-19,,,,,,355.6,
1981-07-20,,,,,,352.22,
1981-07-21,,,,,,344.06,
1981-07-22,,,,,,340.15,
1981-07-23,,,,,,347.49,
1981-07-24,,,,,,340.12,
1981-07-25,,,,,,324.57,
1981-07-26,,,,,,318.94,
1981-07-27,,,,,,315.37,
1981-07-28,,,,,,309.97,
1981-07-29,,,,,,306.4,
1981-07-30,,,,,,317.84,
1981-07-31,,,,,,327.3,
1981-08-01,,,,,,336.59,
1981-08-02,,,,,,347.63,
1981-08-03,,,,,,335.29,
1981-08-04,,,,,,308.89,
1981-08-05,,,,,,296.69,
1981-08-06,,,,,,307.82,
1981-08-07,,,,,,312.37,
1981-08-08,,,,,,310.71,
1981-08-09,,,,,,292.47,
1981-08-10,,,,,,304.02,
1981-08-11,,,,,,311.95,
1981-08-12,,,,,,302.56,
1981-08-13,,,,,,298.07,
1981-08-14,,,,,,307.88,
1981-08-15,,,,,,322.05,
1981-08-16,,,,,,329.45,
1981-08-17,,,,,,333.14,
1981-08-18,,,,,,319.56,
1981-08-19,,,,,,332.68,
1981-08-20,,,,,,333.85,
1981-08-21,,,,,,338.42,
1981-08-22,,,,,,341.72,
1981-08-23,,,,,,332.03,
1981-08-24,,,,,,311.5,
1981-08-25,,,,,,308.18,
1981-08-26,,,,,,340.44,
1981-08-27,,,,,,340.57,
1981-08-28,,,,,,318.05,
1981-08-29,,,,,,315.81,
1981-08-30,,,,,,319.92,
1981-08-31,,,,,,327.62,
1981-09-01,,,,,,313.7,
1981-09-02,,,,,,315.08,
1981-09-03,,,,,,306.82,
1981-09-04,,,,,,298.2,
1981-09-05,,,,,,287.67,
1981-09-06,,,,,,305.21,
1981-09-07,,,,,,305.76,
1981-09-08,,,,,,300.17,
1981-09-09,,,,,,299.45,
1981-09-10,,,,,,292.04,
1981-09-11,,,,,,274.15,
1981-09-12,,,,,,269.91,
1981-09-13,,,,,,273.12,
1981-09-14,,,,,,269.66,
1981-09-15,,,,,,272.18,
1981-09-16,,,,,,264.44,
1981-09-17,,,,,,258.96,
1981-09-18,,,,,,239.86,
1981-09-19,,,,,,243.99,
1981-09-20,,,,,,273.86,
1981-09-21,,,,,,298.84,
1981-09-22,,,,,,299.51,
1981-09-23,,,,,,301.3,
1981-09-24,,,,,,273.76,
1981-09-25,,,,,,258.16,
1981-09-26,,,,,,266.07,
1981-09-27,,,,,,266.52,
1981-09-28,,,,,,263.49,
1981-09-29,,,,,,271.68,
1981-09-30,,,,,,280.77,
1981-10-01,,,,,,266.67,
1981-10-02,,,,,,259.47,
1981-10-03,,,,,,263.84,
1981-10-04,,,,,,284.41,
1981-10-05,,,,,,310.64,
1981-10-06,,,,,,314.36,
1981-10-07,,,,,,306.87,
1981-10-08,,,,,,342.35,
1981-10-09,,,,,,314.71,
1981-10-10,,,,,,315.51,
1981-10-11,,,,,,362.06,
1981-10-12,,,,,,348.99,
1981-10-13,,,,,,343.79,
1981-10-14,,,,,,347.33,
1981-10-15,,,,,,341.36,
1981-10-16,,,,,,333.08,
1981-10-17,,,,,,333.37,
1981-10-18,,,,,,293.64,
1981-10-19,,,,,,277.19,
1981-10-20,,,,,,304.38,
1981-10-21,,,,,,314.85,
1981-10-22,,,,,,320.97,
1981-10-23,,,,,,300.45,
1981-10-24,,,,,,290.61,
1981-10-25,,,,,,288.44,
1981-10-26,,,,,,300.28,
1981-10-27,,,,,,299.57,
1981-10-28,,,,,,292.54,
1981-10-29,,,,,,322.3,
1981-10-30,,,,,,366.43,
1981-10-31,,,,,,379.51,
1981-11-01,,,,,,331.21,
1981-11-02,,,,,,333.98,
1981-11-03,,,,,,301.17,
1981-11-04,,,,,,283.87,
1981-11-05,,,,,,317.94,
1981-11-06,,,,,,326.63,
1981-11-07,,,,,,279.97,
1981-11-08,,,,,,286.59,
1981-11-09,,,,,,278.86,
1981-11-10,,,,,,252.55,
1981-11-11,,,,,,251.99,
1981-11-12,,,,,,260.03,
1981-11-13,,,,,,332.05,
1981-11-14,,,,,,311.46,
1981-11-15,,,,,,266.51,
1981-11-16,,,,,,263.7,
1981-11-17,,,,,,247.37,
1981-11-18,,,,,,257.26,
1981-11-19,,,,,,278.84,
1981-11-20,,,,,,274.35,
1981-11-21,,,,,,292.76,
1981-11-22,,,,,,270.77,
1981-11-23,,,,,,251.49,
1981-11-24,,,,,,303.29,
1981-11-25,,,,,,297.06,
1981-11-26,,,,,,291.77,
1981-11-27,,,,,,277.26,
1981-11-28,,,,,,287.96,
1981-11-29,,,,,,295.32,
1981-11-30,,,,,,289.9,
1981-12-01,,,,,,275.67,
1981-12-02,,,,,,250.94,
1981-12-03,,,,,,264.49,
1981-12-04,,,,,,323.58,
1981-12-05,,,,,,357.58,
1981-12-06,,,,,,385.14,
1981-12-07,,,,,,398.36,
1981-12-08,,,,,,417.19,
1981-12-09,,,,,,371.7,
1981-12-10,,,,,,321.48,
1981-12-11,,,,,,314.8,
1981-12-12,,,,,,332.63,
1981-12-13,,,,,,360.99,
1981-12-14,,,,,,369.64,
1981-12-15,,,,,,359.65,
1981-12-16,,,,,,360.17,
1981-12-17,,,,,,373.59,
1981-12-18,,,,,,368.51,
1981-12-19,,,,,,379.46,
1981-12-20,,,,,,358.75,
1981-12-21,,,,,,329.4,
1981-12-22,,,,,,327.25,
1981-12-23,,,,,,309.4,
1981-12-24,,,,,,296.06,
1981-12-25,,,,,,273.19,
1981-12-26,,,,,,281.61,
1981-12-27,,,,,,303.9,
1981-12-28,,,,,,327.81,
1981-12-29,,,,,,329.82,
1981-12-30,,,,,,311.3,
1981-12-31,,,,,,318.46,
1982-01-01,,,,,,318.75,
1982-01-02,,,,,,349.81,
1982-01-03,,,,,,347.06,
1982-01-04,,,,,,354.23,
1982-01-05,,,,,,349.53,
1982-01-06,,,,,,312.86,
1982-01-07,,,,,,301.81,
1982-01-08,,,,,,300.34,
1982-01-09,,,,,,284.96,
1982-01-10,,,,,,287.47,
1982-01-11,,,,,,332.77,
1982-01-12,,,,,,316.71,
1982-01-13,,,,,,341.47,
1982-01-14,,,,,,344.54,
1982-01-15,,,,,,341.86,
1982-01-16,,,,,,353.86,
1982-01-17,,,,,,327.79,
1982-01-18,,,,,,345.77,
1982-01-19,,,,,,380.75,
1982-01-20,,,,,,399.95,
1982-01-21,,,,,,386.87,
1982-01-22,,,,,,400.99,
1982-01-23,,,,,,419.11,
1982-01-24,,,,,,401.61,
1982-01-25,,,,,,342.23,
1982-01-26,,,,,,351.15,
1982-01-27,,,,,,373.94,
1982-01-28,,,,,,356.68,
1982-01-29,,,,,,367.95,
1982-01-30,,,,,,372.38,
1982-01-31,,,,,,369.86,
1982-02-01,,,,,,363.95,
1982-02-02,,,,,,398.56,
1982-02-03,,,,,,410.47,
1982-02-04,,,,,,393.82,
1982-02-05,,,,,,357.67,
1982-02-06,,,,,,378.15,
1982-02-07,,,,,,368.28,
1982-02-08,,,,,,427.71,
1982-02-09,,,,,,419.73,
1982-02-10,,,,,,403.18,
1982-02-11,,,,,,411.09,
1982-02-12,,,,,,475.94,
1982-02-13,,,,,,430.78,
1982-02-14,,,,,,419.24,
1982-02-15,,,,,,437.86,
1982-02-16,,,,,,442.94,
1982-02-17,,,,,,396.68,
1982-02-18,,,,,,380.82,
1982-02-19,,,,,,386.76,
1982-02-20,,,,,,379.55,
1982-02-21,,,,,,375.73,
1982-02-22,,,,,,360.8,
1982-02-23,,,,,,371.69,
1982-02-24,,,,,,376.81,
1982-02-25,,,,,,358.61,
1982-02-26,,,,,,379.76,
1982-02-27,,,,,,362.8,
1982-02-28,,,,,,324.64,
1982-03-01,,,,,,369.49,
1982-03-02,,,,,,467.89,
1982-03-03,,,,,,466.27,
1982-03-04,,,,,,459.12,
1982-03-05,,,,,,463.84,
1982-03-06,,,,,,395.3,
1982-03-07,,,,,,386.51,
1982-03-08,,,,,,400.3,
1982-03-09,,,,,,437.03,
1982-03-10,,,,,,421.2,
1982-03-11,,,,,,420.71,
1982-03-12,,,,,,433.54,
1982-03-13,,,,,,418.24,
1982-03-14,,,,,,456.03,
1982-03-15,,,,,,407.93,
1982-03-16,,,,,,431.66,
1982-03-17,,,,,,480.27,
1982-03-18,,,,,,504.17,
1982-03-19,,,,,,450.47,
1982-03-20,,,,,,366.63,
1982-03-21,,,,,,353.19,
1982-03-22,,,,,,343.85,
1982-03-23,,,,,,394.21,
1982-03-24,,,,,,348.92,
1982-03-25,,,,,,314.12,
1982-03-26,,,,,,298.95,
1982-03-27,,,,,,366.71,
1982-03-28,,,,,,395.13,
1982-03-29,,,,,,441.88,
1982-03-30,,,,,,372.99,
1982-03-31,,,,,,321.68,
1982-04-01,,,,,,316.48,
1982-04-02,,,,,,331.86,
1982-04-03,,,,,,360.57,
1982-04-04,,,,,,365.24,
1982-04-05,,,,,,381.14,
1982-04-06,,,,,,397.49,
1982-04-07,,,,,,391.02,
1982-04-08,,,,,,432.48,
1982-04-09,,,,,,474.64,
1982-04-10,,,,,,487.89,
1982-04-11,,,,,,491.65,
1982-04-12,,,,,,493.22,
1982-04-13,,,,,,438.36,
1982-04-14,,,,,,409.03,
1982-04-15,,,,,,428.47,
1982-04-16,,,,,,432.59,
1982-04-17,,,,,,439.25,
1982-04-18,,,,,,408.21,
1982-04-19,,,,,,394.54,
1982-04-20,,,,,,400.81,
1982-04-21,,,,,,405.29,
1982-04-22,,,,,,390.27,
1982-04-23,,,,,,397.71,
1982-04-24,,,,,,410.36,
1982-04-25,,,,,,408.81,
1982-04-26,,,,,,416.11,
1982-04-27,,,,,,394.35,
1982-04-28,,,,,,421.28,
1982-04-29,,,,,,460.37,
1982-04-30,,,,,,462.41,
1982-05-01,,,,,,471.31,
1982-05-02,,,,,,437.79,
1982-05-03,,,,,,444.81,
1982-05-04,,,,,,435.06,
1982-05-05,,,,,,413.27,
1982-05-06,,,,,,412.98,
1982-05-07,,,,,,402.87,
1982-05-08,,,,,,370.76,
1982-05-09,,,,,,384.13,
1982-05-10,,,,,,401.09,
1982-05-11,,,,,,404.83,
1982-05-12,,,,,,393.72,
1982-05-13,,,,,,390.52,
1982-05-14,,,,,,374.85,
1982-05-15,,,,,,379.3,
1982-05-16,,,,,,376.58,
1982-05-17,,,,,,371.44,
1982-05-18,,,,,,385.47,
1982-05-19,,,,,,387.07,
1982-05-20,,,,,,381.4,
1982-05-21,,,,,,378.54,
1982-05-22,,,,,,387.1,
1982-05-23,,,,,,378.07,
1982-05-24,,,,,,373.84,
1982-05-25,,,,,,381.98,
1982-05-26,,,,,,361.04,
1982-05-27,,,,,,340.69,
1982-05-28,,,,,,348.74,
1982-05-29,,,,,,374.33,
1982-05-30,,,,,,340.6,
1982-05-31,,,,,,335.24,
1982-06-01,,,,,,330.67,
1982-06-02,,,,,,322.52,
1982-06-03,,,,,,321.72,
1982-06-04,,,,,,328.53,
1982-06-05,,,,,,339.45,
1982-06-06,,,,,,370.46,
1982-06-07,,,,,,339.21,
1982-06-08,,,,,,357.99,
1982-06-09,,,,,,382.41,
1982-06-10,,,,,,393.55,
1982-06-11,,,,,,388.16,
1982-06-12,,,,,,399.99,
1982-06-13,,,,,,397.57,
1982-06-14,,,,,,397.87,
1982-06-15,,,,,,407.33,
1982-06-16,,,,,,410.25,
1982-06-17,,,,,,407.93,
1982-06-18,,,,,,392.37,
1982-06-19,,,,,,379.5,
1982-06-20,,,,,,373.14,
1982-06-21,,,,,,373.7,
1982-06-22,,,,,,375.93,
1982-06-23,,,,,,361.83,
1982-06-24,,,,,,372.63,
1982-06-25,,,,,,363.43,
1982-06-26,,,,,,355.19,
1982-06-27,,,,,,355.67,
1982-06-28,,,,,,361.38,
1982-06-29,,,,,,351.04,
1982-06-30,,,,,,360.11,
1982-07-01,,,,,,353.91,
1982-07-02,,,,,,353.48,
1982-07-03,,,,,,342.27,
1982-07-04,,,,,,369.32,
1982-07-05,,,,,,361.58,
1982-07-06,,,,,,358.18,
1982-07-07,,,,,,349.55,
1982-07-08,,,,,,343.45,
1982-07-09,,,,,,315.28,
1982-07-10,,,,,,298.55,
1982-07-11,,,,,,293.56,
1982-07-12,,,,,,302.43,
1982-07-13,,,,,,302.39,
1982-07-14,,,,,,295.65,
1982-07-15,,,,,,298.68,
1982-07-16,,,,,,304.98,
1982-07-17,,,,,,313.24,
1982-07-18,,,,,,326.7,
1982-07-19,,,,,,319.29,
1982-07-20,,,,,,327.13,
1982-07-21,,,,,,342.61,
1982-07-22,,,,,,326.68,
1982-07-23,,,,,,295.62,
1982-07-24,,,,,,304.92,
1982-07-25,,,,,,313.15,
1982-07-26,,,,,,338.7,
1982-07-27,,,,,,313.66,
1982-07-28,,,,,,320.01,
1982-07-29,,,,,,321.52,
1982-07-30,,,,,,312.0,
1982-07-31,,,,,,308.6,
1982-08-01,,,,,,321.27,
1982-08-02,,,,,,329.28,
1982-08-03,,,,,,325.8,
1982-08-04,,,,,,317.68,
1982-08-05,,,,,,308.1,
1982-08-06,,,,,,303.99,
1982-08-07,,,,,,315.59,
1982-08-08,,,,,,315.24,
1982-08-09,,,,,,316.28,
1982-08-10,,,,,,332.74,
1982-08-11,,,,,,346.32,
1982-08-12,,,,,,328.63,
1982-08-13,,,,,,344.67,
1982-08-14,,,,,,357.24,
1982-08-15,,,,,,347.4,
1982-08-16,,,,,,343.58,
1982-08-17,,,,,,340.12,
1982-08-18,,,,,,341.26,
1982-08-19,,,,,,328.6,
1982-08-20,,,,,,348.68,
1982-08-21,,,,,,359.88,
1982-08-22,,,,,,350.26,
1982-08-23,,,,,,348.28,
1982-08-24,,,,,,343.22,
1982-08-25,,,,,,335.73,
1982-08-26,,,,,,340.29,
1982-08-27,,,,,,339.04,
1982-08-28,,,,,,341.12,
1982-08-29,,,,,,335.69,
1982-08-30,,,,,,315.25,
1982-08-31,,,,,,326.98,
1982-09-01,,,,,,317.31,
1982-09-02,,,,,,328.1,
1982-09-03,,,,,,343.72,
1982-09-04,,,,,,348.77,
1982-09-05,,,,,,348.1,
1982-09-06,,,,,,342.02,
1982-09-07,,,,,,318.43,
1982-09-08,,,,,,331.12,
1982-09-09,,,,,,330.71,
1982-09-10,,,,,,287.43,
1982-09-11,,,,,,302.32,
1982-09-12,,,,,,304.89,
1982-09-13,,,,,,312.32,
1982-09-14,,,,,,297.17,
1982-09-15,,,,,,286.23,
1982-09-16,,,,,,274.74,
1982-09-17,,,,,,280.61,
1982-09-18,,,,,,282.99,
1982-09-19,,,,,,299.59,
1982-09-20,,,,,,308.3,
1982-09-21,,,,,,310.5,
1982-09-22,,,,,,333.01,
1982-09-23,,,,,,319.23,
1982-09-24,,,,,,310.58,
1982-09-25,,,,,,303.43,
1982-09-26,,,,,,288.87,
1982-09-27,,,,,,288.81,
1982-09-28,,,,,,297.35,
1982-09-29,,,,,,302.19,
1982-09-30,,,,,,312.26,
1982-10-01,,,,,,317.31,
1982-10-02,,,,,,298.72,
1982-10-03,,,,,,293.1,
1982-10-04,,,,,,300.84,
1982-10-05,,,,,,301.33,
1982-10-06,,,,,,309.94,
1982-10-07,,,,,,302.39,
1982-10-08,,,,,,267.33,
1982-10-09,,,,,,269.45,
1982-10-10,,,,,,270.6,
1982-10-11,,,,,,266.05,
1982-10-12,,,,,,280.08,
1982-10-13,,,,,,283.21,
1982-10-14,,,,,,283.08,
1982-10-15,,,,,,291.35,
1982-10-16,,,,,,289.17,
1982-10-17,,,,,,285.78,
1982-10-18,,,,,,266.82,
1982-10-19,,,,,,249.99,
1982-10-20,,,,,,270.88,
1982-10-21,,,,,,280.4,
1982-10-22,,,,,,265.87,
1982-10-23,,,,,,257.08,
1982-10-24,,,,,,289.88,
1982-10-25,,,,,,297.5,
1982-10-26,,,,,,302.89,
1982-10-27,,,,,,285.73,
1982-10-28,,,,,,293.21,
1982-10-29,,,,,,294.55,
1982-10-30,,,,,,279.91,
1982-10-31,,,,,,290.72,
1982-11-01,,,,,,297.24,
1982-11-02,,,,,,304.35,
1982-11-03,,,,,,300.51,
1982-11-04,,,,,,309.96,
1982-11-05,,,,,,274.61,
1982-11-06,,,,,,248.52,
1982-11-07,,,,,,238.98,
1982-11-08,,,,,,239.46,
1982-11-09,,,,,,257.87,
1982-11-10,,,,,,230.35,
1982-11-11,,,,,,255.8,
1982-11-12,,,,,,262.16,
1982-11-13,,,,,,273.04,
1982-11-14,,,,,,317.78,
1982-11-15,,,,,,337.44,
1982-11-16,,,,,,289.4,
1982-11-17,,,,,,353.82,
1982-11-18,,,,,,348.42,
1982-11-19,,,,,,300.94,
1982-11-20,,,,,,349.15,
1982-11-21,,,,,,335.23,
1982-11-22,,,,,,320.26,
1982-11-23,,,,,,326.84,
1982-11-24,,,,,,282.93,
1982-11-25,,,,,,284.43,
1982-11-26,,,,,,289.73,
1982-11-27,,,,,,309.35,
1982-11-28,,,,,,299.02,
1982-11-29,,,,,,279.4,
1982-11-30,,,,,,233.36,
1982-12-01,,,,,,260.44,
1982-12-02,,,,,,249.72,
1982-12-03,,,,,,251.53,
1982-12-04,,,,,,247.65,
1982-12-05,,,,,,265.27,
1982-12-06,,,,,,299.05,
1982-12-07,,,,,,278.58,
1982-12-08,,,,,,264.88,
1982-12-09,,,,,,275.78,
1982-12-10,,,,,,280.62,
1982-12-11,,,,,,283.18,
1982-12-12,,,,,,320.06,
1982-12-13,,,,,,336.97,
1982-12-14,,,,,,311.52,
1982-12-15,,,,,,294.92,
1982-12-16,,,,,,316.14,
1982-12-17,,,,,,306.7,
1982-12-18,,,,,,302.4,
1982-12-19,,,,,,278.73,
1982-12-20,,,,,,317.84,
1982-12-21,,,,,,346.97,
1982-12-22,,,,,,321.66,
1982-12-23,,,,,,312.59,
1982-12-24,,,,,,275.8,
1982-12-25,,,,,,275.77,
1982-12-26,,,,,,281.42,
1982-12-27,,,,,,292.42,
1982-12-28,,,,,,299.52,
1982-12-29,,,,,,261.99,
1982-12-30,,,,,,257.81,
1982-12-31,,,,,,237.23,
1983-01-01,,,,,,231.09,
1983-01-02,,,,,,326.26,
1983-01-03,,,,,,329.95,
1983-01-04,,,,,,339.68,
1983-01-05,,,,,,339.3,
1983-01-06,,,,,,328.76,
1983-01-07,,,,,,353.66,
1983-01-08,,,,,,356.16,
1983-01-09,,,,,,318.01,
1983-01-10,,,,,,325.18,
1983-01-11,,,,,,257.6,
1983-01-12,,,,,,273.89,
1983-01-13,,,,,,324.64,
1983-01-14,,,,,,335.22,
1983-01-15,,,,,,318.39,
1983-01-16,,,,,,316.67,
1983-01-17,,,,,,335.92,
1983-01-18,,,,,,325.44,
1983-01-19,,,,,,294.64,
1983-01-20,,,,,,274.9,
1983-01-21,,,,,,278.93,
1983-01-22,,,,,,247.79,
1983-01-23,,,,,,227.92,
1983-01-24,,,,,,244.0,
1983-01-25,,,,,,295.74,
1983-01-26,,,,,,323.62,
1983-01-27,,,,,,294.08,
1983-01-28,,,,,,358.33,
1983-01-29,,,,,,364.16,
1983-01-30,,,,,,360.92,
1983-01-31,,,,,,404.31,
1983-02-01,,,,,,385.31,
1983-02-02,,,,,,370.05,
1983-02-03,,,,,,366.1,
1983-02-04,,,,,,351.98,
1983-02-05,,,,,,325.41,
1983-02-06,,,,,,316.72,
1983-02-07,,,,,,314.81,
1983-02-08,,,,,,292.56,
1983-02-09,,,,,,274.5,
1983-02-10,,,,,,284.38,
1983-02-11,,,,,,336.08,
1983-02-12,,,,,,319.25,
1983-02-13,,,,,,311.07,
1983-02-14,,,,,,327.27,
1983-02-15,,,,,,314.97,
1983-02-16,,,,,,334.17,
1983-02-17,,,,,,295.0,
1983-02-18,,,,,,270.96,
1983-02-19,,,,,,300.09,
1983-02-20,,,,,,340.84,
1983-02-21,,,,,,302.07,
1983-02-22,,,,,,281.41,
1983-02-23,,,,,,270.77,
1983-02-24,,,,,,295.66,
1983-02-25,,,,,,284.35,
1983-02-26,,,,,,268.92,
1983-02-27,,,,,,298.77,
1983-02-28,,,,,,329.55,
1983-03-01,,,,,,301.08,
1983-03-02,,,,,,290.96,
1983-03-03,,,,,,278.94,
1983-03-04,,,,,,355.15,
1983-03-05,,,,,,463.93,
1983-03-06,,,,,,408.78,
1983-03-07,,,,,,394.65,
1983-03-08,,,,,,329.51,
1983-03-09,,,,,,313.75,
1983-03-10,,,,,,354.59,
1983-03-11,,,,,,372.64,
1983-03-12,,,,,,317.42,
1983-03-13,,,,,,311.46,
1983-03-14,,,,,,321.5,
1983-03-15,,,,,,350.34,
1983-03-16,,,,,,352.72,
1983-03-17,,,,,,313.51,
1983-03-18,,,,,,311.84,
1983-03-19,,,,,,341.39,
1983-03-20,,,,,,349.94,
1983-03-21,,,,,,374.4,
1983-03-22,,,,,,424.06,
1983-03-23,,,,,,447.77,
1983-03-24,,,,,,464.76,
1983-03-25,,,,,,466.96,
1983-03-26,,,,,,474.95,
1983-03-27,,,,,,464.11,
1983-03-28,,,,,,452.98,
